Gene ID	Gene Name	Design Element	'non-small cell lung cancer' vs 'normal'.p-value	'non-small cell lung cancer' vs 'normal'.t-statistic	'non-small cell lung cancer' vs 'normal'.log2foldchange
ENSG00000198673	TAFA2	241399_at	8.20194752368049e-08	-6.18068984122275	-0.3
ENSG00000198677	TTC37	203049_s_at	2.12057655384293e-06	-5.38794386559464	-0.5
ENSG00000198680	TUSC1	227388_at	2.01504075569549e-05	-4.80520531286723	-0.6
ENSG00000198681	MAGEA1	207325_x_at	2.50408391814148e-07	5.91320954941419	1.8
ENSG00000198682	PAPSS2	203060_s_at	4.07128855407491e-20	-12.5712949209763	-1.8
ENSG00000198685	LINC01565	208440_at	0.210835059962505	1.47051906018519	0.1
ENSG00000198689	SLC9A6	203909_at	0.650837479134457	0.578051475415548	0.1
ENSG00000198690	FAN1	232016_at	0.00305103757332592	3.31395077645822	0.2
ENSG00000198690	FAN1	239289_x_at	5.57370954554562e-06	5.14277667063545	0.5
ENSG00000198691	ABCA4	210082_at	0.00108661204363323	3.65367118874468	0.5
ENSG00000198692	EIF1AY	204409_s_at	0.0011405761132059	-3.63813755270146	-0.9
ENSG00000198700	IPO9	217885_at	5.34299397338466e-14	9.39620009464125	0.7
ENSG00000198707	CEP290	205250_s_at	0.0809724688551349	-2.0003591242317	-0.1
ENSG00000198715	GLMP	225401_at	1.09840619095229e-07	6.11085948935575	0.6
ENSG00000198718	TOGARAM1	213304_at	0.0183925403457659	-2.65541644723424	-0.3
ENSG00000198719	DLL1	224215_s_at	0.333212202467757	-1.16149152381251	-0.2
ENSG00000198720	ANKRD13B	227720_at	9.33855287687121e-08	6.14984698351759	0.5
ENSG00000198721	ECI2	218025_s_at	0.00427258235759284	-3.19727696103645	-0.4
ENSG00000198722	UNC13B	202893_at	1.15072234836507e-15	-10.2476724091437	-1.6
ENSG00000198723	TEX45	241862_x_at	0.724764499798732	0.456750950530591	0
ENSG00000198728	LDB1	35160_at	3.35227502143589e-09	6.92754041883137	0.5
ENSG00000198729	PPP1R14C	226907_at	0.149722900537813	1.67311666643401	0.5
ENSG00000198730	CTR9	202060_at	0.616793163951124	0.63547748913489	0.1
ENSG00000198732	SMOC1	222784_at	0.0101075847933398	2.88742757995954	0.3
ENSG00000198734	F5	204714_s_at	0.103855711907473	1.87295921857886	0.3
ENSG00000198736	MSRB1	217977_at	0.695969453612194	0.504924150640114	0.1
ENSG00000198740	ZNF652	225266_at	0.856978658784698	0.241289333026286	0
ENSG00000198742	SMURF1	212666_at	0.87809752704217	-0.207182085646333	0
ENSG00000198743	SLC5A3	213164_at	6.97573509942675e-09	6.7585995276309	1
ENSG00000198746	GPATCH3	218895_at	0.909441635318226	0.154839878983455	0
ENSG00000198752	CDC42BPB	217849_s_at	0.0990709833165474	-1.89768316964689	-0.2
ENSG00000198756	COLGALT2	209883_at	0.781854345472315	-0.363149921039462	-0.1
ENSG00000198758	EPS8L3	219404_at	0.454189856477809	0.92138203848834	0.1
ENSG00000198759	EGFL6	219454_at	0.334739233676674	1.1580486870642	0.2
ENSG00000198765	SYCP1	206740_x_at	0.334742596469286	1.15796361453949	0
ENSG00000198768	APCDD1L	235548_at	0.000152298779555692	4.24320881067111	0.4
ENSG00000198771	RCSD1	225763_at	2.28733764620875e-17	-11.1239629249062	-1.7
ENSG00000198774	RASSF9	210335_at	0.000106760648290436	4.34468074284029	1.1
ENSG00000198780	FAM169A	235048_at	1.15073298155866e-11	8.20303307598424	1.2
ENSG00000198783	ZNF830	226315_at	0.602031882649848	-0.660565687988604	-0.1
ENSG00000198785	GRIN3A	233220_at	0.902546821260609	0.166387014366862	0
ENSG00000198786	MT-ND5	1555653_at	0.00129156786453071	-3.59804466493596	-0.3
ENSG00000198788	MUC2	204673_at	0.704452916015887	0.490985506566063	0
ENSG00000198791	CNOT7	225053_at	0.00233435668415448	-3.40499834249653	-0.2
ENSG00000198792	TMEM184B	202027_at	1.08312524894909e-09	7.18520619412202	0.5
ENSG00000198793	MTOR	202288_at	4.63596173706923e-05	4.57809615966063	0.3
ENSG00000198794	SCAMP5	212699_at	7.30829534055698e-10	7.27311067463312	0.5
ENSG00000198795	ZNF521	226676_at	0.00303079451647848	-3.31630605103554	-0.6
ENSG00000198796	ALPK2	228367_at	1.63047160563609e-07	6.01622792815031	0.5
ENSG00000198797	BRINP2	214822_at	0.805810064858517	-0.325247371686346	0
ENSG00000198798	MAGEB3	207579_at	0.807005860101402	-0.322936816692913	0
ENSG00000198799	LRIG2	205953_at	0.00360484551181031	3.25724418666509	0.2
ENSG00000198805	PNP	201695_s_at	0.0827115069977144	-1.98981533125701	-0.3
ENSG00000198807	PAX9	207059_at	2.03322225499239e-09	7.04205532515146	1.2
ENSG00000198814	GK	214681_at	1.04838291087129e-09	-7.19236901146396	-0.8
ENSG00000198815	FOXJ3	206015_s_at	0.00691548246507171	3.02667079640059	0.3
ENSG00000198818	SFT2D1	225849_s_at	0.670692579647822	0.54646176682003	0
ENSG00000198821	CD247	210031_at	5.32311255630751e-10	-7.34420209422401	-0.9
ENSG00000198822	GRM3	205814_at	0.555780348433524	0.737482871653896	0.1
ENSG00000198824	CHAMP1	226194_at	0.845325947468117	0.260310820235553	0
ENSG00000198825	INPP5F	203607_at	8.27958255676555e-05	4.4171570993509	0.5
ENSG00000198826	ARHGAP11A	204492_at	3.29993716599555e-12	8.4802030973586	0.6
ENSG00000198829	SUCNR1	223939_at	0.000364618906270456	-3.98846776970728	-0.7
ENSG00000198832	SELENOM	226051_at	0.431112131653175	-0.964646791235435	-0.1
ENSG00000198833	UBE2J1	222435_s_at	0.00363416929873602	3.25430832484004	0.3
ENSG00000198835	GJC2	207025_at	0.100605603962018	-1.88952331743619	-0.1
ENSG00000198836	OPA1	212213_x_at	8.23149725082172e-10	7.24638941200704	0.6
ENSG00000198837	DENND4B	202860_at	4.44758176634618e-10	-7.38519356885332	-0.5
ENSG00000198838	RYR3	206306_at	0.183914041655219	-1.55440784157976	-0.1
ENSG00000198839	ZNF277	218645_at	0.895762729124878	-0.177554915144213	0
ENSG00000198841	KTI12	225642_at	0.000345515014817438	4.00418461666986	0.3
ENSG00000198842	STYXL2	232252_at	0.00129345904751065	-3.59750365078422	-0.1
ENSG00000198843	SELENOT	217811_at	0.0178866683084771	2.66651383497861	0.3
ENSG00000198844	ARHGEF15	217348_x_at	0.0031461626724926	-3.30353966174976	-0.1
ENSG00000198846	TOX	204529_s_at	1.80532584048555e-07	-5.99171115051416	-0.8
ENSG00000198851	CD3E	205456_at	0.0034413534581037	-3.27293140549501	-0.5
ENSG00000198853	RUSC2	213066_at	9.1804540540329e-06	-5.01315787141999	-0.3
ENSG00000198854	C1orf68	217087_at	0.274973791210005	-1.29765332730864	-0.1
ENSG00000198855	FICD	219910_at	0.00016668236497418	-4.21707154532573	-0.4
ENSG00000198856	OSTC	223001_at	3.44272863436187e-12	8.4708457817083	0.7
ENSG00000198858	R3HDM4	55705_at	0.00112164842333013	3.64328909949235	0.2
ENSG00000198860	TSEN15	225399_at	2.32121787228311e-05	4.76721342408869	0.5
ENSG00000198862	LTN1	215596_s_at	0.627698700639453	0.616975252911774	0
ENSG00000198863	RUNDC1	226298_at	0.93225230024585	-0.11679782971157	0
ENSG00000198865	CCDC152	237475_x_at	1.33983173251846e-06	-5.50340234392364	-0.6
ENSG00000198870	STKLD1	236805_at	0.277263855230407	-1.29158943273359	-0.1
ENSG00000198873	GRK5	204396_s_at	1.27314254748645e-28	-17.4381189267271	-2.3
ENSG00000198876	DCAF12	224789_at	0.000104297223013643	4.35150566068392	0.4
ENSG00000198879	SFMBT2	227210_at	0.0210773201319367	-2.6009617586706	-0.3
ENSG00000198881	ASB12	236033_at	0.511774349404744	-0.81491127199026	0
ENSG00000198885	ITPRIPL1	240037_at	0.000606809881310298	3.83536238396417	0.3
ENSG00000198887	SMC5	212927_at	2.93377005397334e-06	-5.30677176662158	-0.4
ENSG00000198889	DCAF12L1	238205_at	0.715093515084745	0.473589506733474	0
ENSG00000198890	PRMT6	223275_at	0.000163046042654364	4.22344795377969	0.5
ENSG00000198894	CIPC	225623_at	0.00211434112113413	-3.43764263450216	-0.4
ENSG00000198898	CAPZA2	201238_s_at	2.43493960630664e-08	-6.46754751956023	-0.5
ENSG00000198900	TOP1	208900_s_at	0.590595218692807	-0.679271710098639	-0.1
ENSG00000198909	MAP3K3	203514_at	1.46366664380689e-16	-10.7086847608761	-0.7
ENSG00000198910	L1CAM	204585_s_at	0.783804961031645	0.360042434359648	0
ENSG00000198911	SREBF2	201247_at	0.532463244427928	-0.779018861624104	-0.1
ENSG00000198912	C1orf174	222000_at	0.112774965145086	1.82910268466979	0.1
ENSG00000198914	POU3F3	208563_x_at	0.139375014567093	1.71363012320165	0.1
ENSG00000198915	RASGEF1A	230563_at	0.0635637441039108	2.11776569835685	0.5
ENSG00000198919	DZIP3	213186_at	0.218450012385979	-1.44852494432477	-0.2
ENSG00000198920	KIAA0753	204711_at	0.275924989715345	1.29527393139533	0.1
ENSG00000198924	DCLRE1A	209804_at	9.99124790090686e-08	6.13368617168352	0.5
ENSG00000198929	NOS1AP	215153_at	0.000332163120465369	4.0161935393432	0.3
ENSG00000198931	APRT	213892_s_at	0.000128653182760239	4.29179495477118	0.4
ENSG00000198932	GPRASP1	204793_at	1.2399346224322e-19	-12.3169999858547	-1.5
ENSG00000198933	TBKBP1	205424_at	0.109908873241554	1.84278156124859	0.1
ENSG00000198934	MAGEE1	229286_at	0.737436249440521	0.436225492743196	0
ENSG00000198937	CCDC167	225723_at	4.83729838188796e-17	10.9549585458028	1.1
ENSG00000198939	ZFP2	207757_at	0.000961822644702837	-3.69167841193474	-0.2
ENSG00000198944	SOWAHA	230238_at	0.0309830219500162	2.43997763621502	0.1
ENSG00000198945	L3MBTL3	229393_at	0.297242460466439	1.24372608400683	0.1
ENSG00000198947	DMD	203881_s_at	8.70443785963645e-17	-10.8257056691463	-1.7
ENSG00000198948	MFAP3L	205442_at	3.67089311321141e-11	-7.94396586192639	-1.5
ENSG00000198951	NAGA	1555041_a_at	0.281827170716233	1.28049803300488	0.1
ENSG00000198952	SMG5	212147_at	0.00127848425169533	3.60138922962322	0.2
ENSG00000198954	KIFBP	212453_at	0.797950860217173	0.33732894737681	0
ENSG00000198959	TGM2	201042_at	4.56434576626332e-10	-7.37935738301812	-1.4
ENSG00000198961	PJA2	201133_s_at	4.40040440169843e-10	-7.3875261154934	-0.7
ENSG00000198963	RORB	231040_at	0.0223317845655615	-2.57708584847455	-0.3
ENSG00000198964	SGMS1	212989_at	3.81834173085094e-07	-5.81102856442284	-0.9
ENSG00000198983	MIR449A	240161_s_at	0.458660616806709	0.912647768684276	0.1
ENSG00000199024	MIR103A2	235130_at	0.0742324059348066	-2.04320682099277	-0.1
ENSG00000199135	MIR101-1	239130_at	7.33390419516924e-07	-5.65104005846457	-0.6
ENSG00000199313	RNU4-82P	240710_at	0.730396104838352	0.447679603896971	0
ENSG00000199488	RNU1-70P	232325_at	NA	-1.58672001347422	0
ENSG00000199562	RNU6-37P	239780_at	0.00128457901800295	-3.59983439079977	-0.2
ENSG00000199753	SNORD104	228879_at	0.0946824237582897	-1.9207915934051	-0.2
ENSG00000200047	RN7SKP115	233923_at	0.000977570581380965	-3.68646332976566	-0.1
ENSG00000200164	Y_RNA	232784_at	0.00010558085708921	-4.34788907288941	-0.2
ENSG00000200170	Y_RNA	217152_at	0.00261243125080152	-3.36705465683151	-0.3
ENSG00000200241	Y_RNA	242361_at	0.690070416159272	-0.51483181265075	0
ENSG00000200309	Y_RNA	1565668_at	0.0813319037427934	-1.99815993205595	-0.1
ENSG00000200840	RNU6-82P	243233_at	0.000459605448551405	-3.91960984371773	-0.2
ENSG00000200959	SNORA74A	1567681_at	0.084186592341805	-1.9809282934388	-0.1
ENSG00000201340	Y_RNA	241032_at	NA	-0.329862574011318	0
ENSG00000201700	SNORD113-3	237945_at	0.240009370735207	-1.38755216260081	-0.1
ENSG00000202089	RNU6-1306P	1570653_at	0.932809381128853	-0.115687987178258	0
ENSG00000203288	TDRKH-AS1	1568853_at	0.00200934378239296	3.45443973234356	0.2
ENSG00000203321	CARNMT1-AS1	1557885_at	0.387236488392539	1.05022390859796	0
ENSG00000203362	POLH-AS1	1569341_at	0.300434006591384	-1.23627123098805	-0.1
ENSG00000203392		207488_at	0.913108990182452	0.148770285554818	0
ENSG00000203395		1562902_at	0.81820780206599	0.304744384147056	0
ENSG00000203446	SUGCT-AS1	1569403_at	2.0692398102248e-05	-4.79810470038539	-0.4
ENSG00000203485	INF2	1562942_at	0.648729313667723	0.581791920715126	0
ENSG00000203485	INF2	218144_s_at	9.40616638271686e-08	-6.14812852940338	-0.4
ENSG00000203492		221382_at	0.226317508852449	1.42583317414533	0.1
ENSG00000203497	PDCD4-AS1	222307_at	0.0823283287583135	-1.99211482419288	-0.1
ENSG00000203527	SCUBE1-AS1	1562655_at	0.61390551080764	-0.640778767567507	0
ENSG00000203581	OR1F2P	217308_at	0.288641506170842	1.26438505671925	0.1
ENSG00000203601	LINC00970	1561555_at	0.421576310585929	0.982315819460223	0
ENSG00000203643		1561060_at	0.0167795816004261	-2.6922573443972	-0.1
ENSG00000203663	OR2L2	1567238_at	NA	1.16014265215559	0
ENSG00000203666	EFCAB2	233375_at	0.0805556473645587	-2.00302004550655	-0.4
ENSG00000203667	COX20	224820_at	3.426674665978e-09	-6.92244515290789	-0.6
ENSG00000203668	CHML	226350_at	1.58291412663436e-07	6.02336017382139	0.8
ENSG00000203684	IBA57-DT	238188_at	0.524336483077573	-0.793199645802586	0
ENSG00000203685	STUM	213925_at	0.949098575363599	0.0888068945684731	0
ENSG00000203688	LINC02487	1561685_a_at	0.196941194043973	1.51286501506489	0.1
ENSG00000203690	TCP10L3	207503_at	0.367033337897878	1.0900245906083	0
ENSG00000203697	CAPN8	229030_at	7.57236809838857e-09	-6.73944118912181	-1.7
ENSG00000203705	TATDN3	228867_at	8.45426764175168e-07	-5.61614530750307	-0.5
ENSG00000203706	SERTAD4-AS1	230121_at	0.00412792714284796	-3.20946028620952	-0.3
ENSG00000203710	CR1	208488_s_at	0.0404302718853393	-2.32458198208526	-0.2
ENSG00000203711	C6orf99	230487_at	0.0259185749466589	2.51523966726663	0.1
ENSG00000203721	LINC00862	1562909_at	0.585218212696018	0.68854410731523	0
ENSG00000203724	C1orf53	1558508_a_at	5.55415139894308e-05	4.52865624249517	0.9
ENSG00000203727	SAMD5	228653_at	1.00650200875657e-05	-4.98935724155565	-0.8
ENSG00000203730	TEDDM1	1552940_at	0.301883629715713	-1.23306202165497	0
ENSG00000203737	GPR52	221313_at	0.952222638824994	-0.08298340736867	0
ENSG00000203739	PRDX6-AS1	229364_at	0.970449825788048	0.0526819902377707	0
ENSG00000203760	CENPW	226936_at	1.14266000434694e-18	11.8032224306262	2.2
ENSG00000203772	SPRN	238331_at	0.296825632095411	1.24486646271059	0.1
ENSG00000203778	FAM229B	225812_at	6.12366727361941e-05	-4.50202430838458	-0.7
ENSG00000203780	FANK1	232968_at	0.514088274782828	-0.810656023028325	-0.1
ENSG00000203782	LORICRIN	207720_at	0.00579727325217951	3.08995295507606	0.1
ENSG00000203783	PRR9	237732_at	0.0879796133355215	1.95820223305229	0.3
ENSG00000203784	LELP1	231363_at	0.198866670181864	1.5069139089308	0.1
ENSG00000203791	EEF1AKMT2	226631_at	0.14073628776433	1.70811300108556	0.2
ENSG00000203795	FAM24A	243143_at	0.925152804563569	0.128630148897787	0
ENSG00000203797	DDO	207418_s_at	0.00069939774007197	-3.79160106430208	-0.2
ENSG00000203799	CCDC162P	1553446_at	0.862146246599397	0.233481346060245	0
ENSG00000203805	PLPP4	236044_at	4.81434416101097e-14	9.41906123192161	1.7
ENSG00000203808	BVES-AS1	232492_at	0.813730820842894	-0.311827937168377	0
ENSG00000203837	PNLIPRP3	1558846_at	0.0456374055649518	2.27075263534956	0.1
ENSG00000203857	HSD3B1	204515_at	0.978608852526568	0.0373062404773805	0
ENSG00000203858	HSD3BP2	215665_at	NA	0.0994141983266762	0
ENSG00000203859	HSD3B2	206294_at	0.825865122959485	-0.292573213316055	0
ENSG00000203865	ATP1A1-AS1	236623_at	0.238619860648164	-1.39116277787212	-0.1
ENSG00000203867	RBM20	238763_at	0.915123458530163	0.145120780454255	0
ENSG00000203872	C6orf163	233787_at	0.770410785029863	-0.382123127874177	0
ENSG00000203876	ADD3-AS1	222072_at	0.299059125759375	-1.23935996127106	-0.1
ENSG00000203877	RIPPLY2	236771_at	0.000831495422953908	3.73745637818335	0.3
ENSG00000203878	CHIAP2	1570015_at	8.47804218331473e-06	-5.03420369743256	-0.4
ENSG00000203879	GDI1	201864_at	0.362444065581121	-1.09898178679253	-0.1
ENSG00000203880	PCMTD2	212406_s_at	0.250760769917716	1.35940690485699	0.1
ENSG00000203883	SOX18	219568_x_at	6.3918864969709e-15	-9.86455877399395	-1.6
ENSG00000203897	SPATA42	231586_at	0.0891303715142275	-1.95180144257164	-0.1
ENSG00000203907	OOEP	238218_at	0.00111411864459871	3.64545303477315	0.2
ENSG00000203908	KHDC3L	231474_at	0.2371306925755	1.3957255561492	0.1
ENSG00000203909	DPPA5	241550_at	0.200179084951735	-1.50295274022982	-0.1
ENSG00000203930	LINC00632	1561242_at	NA	-0.242481872185704	0
ENSG00000203942	C10orf62	240235_at	0.00976871918717609	2.90026585723029	0.1
ENSG00000203950	RTL8A	217948_at	4.36676864800025e-07	5.77828899638144	0.5
ENSG00000203952	CCDC160	1563022_at	0.0792965081797725	2.01058408505349	0.1
ENSG00000203965	EFCAB7	226800_at	0.314943979187201	-1.20283456392299	-0.1
ENSG00000203993	ARRDC1-AS1	223390_at	0.682201769438417	0.527572115757354	0
ENSG00000203995	ZYG11A	231517_at	2.4033784789121e-06	5.35674585846944	0.5
ENSG00000203999	LINC01270	1556896_at	0.294905666862677	1.2495429893967	0.1
ENSG00000204001	LCN8	1569614_s_at	0.0358454615317491	-2.37699231288201	-0.1
ENSG00000204019	CT83	1559258_a_at	0.0132392362786225	2.78561841357555	0.8
ENSG00000204022	LIPJ	1569571_at	0.190672338203666	-1.53277485135022	-0.1
ENSG00000204025	TRPC5OS	231138_at	NA	0.489033176151554	0
ENSG00000204052	LRRC73	235935_at	0.0153926027417385	2.726449521151	0.2
ENSG00000204054	LINC00963	217625_x_at	3.25763111316503e-05	-4.67492080889346	-0.3
ENSG00000204060	FOXO6	239657_x_at	4.72435760515527e-08	6.3109340504463	0.9
ENSG00000204070	SYS1	224670_at	0.00116847510943901	-3.63014697996982	-0.3
ENSG00000204084	INPP5B	213804_at	3.10033493857717e-17	-11.0554777885732	-0.8
ENSG00000204086	RPA4	221143_at	1.66805333591885e-05	-4.8556950134853	-0.2
ENSG00000204091	TDRG1	230236_at	0.205995947597049	1.48524598127328	0.1
ENSG00000204099	NEU4	222957_at	0.969593274320652	0.0542263122719797	0
ENSG00000204103	MAFB	218559_s_at	0.275533445416821	-1.29632520955207	-0.2
ENSG00000204104	TRAF3IP1	238494_at	0.621180775163055	-0.627664188107119	-0.1
ENSG00000204116	CHIC1	228345_at	1.25240707941343e-06	-5.52021611492647	-0.5
ENSG00000204120	GIGYF2	212261_at	0.494042322688297	0.847923343293856	0.1
ENSG00000204128	C2orf72	213148_at	0.973611170691608	-0.0462344779690119	0
ENSG00000204130	RUFY2	233192_s_at	0.590595218692807	0.679298586020307	0
ENSG00000204131	NHSL2	227618_at	1.28940573333716e-10	-7.66362533221135	-1
ENSG00000204136	GGTA1	228376_at	1.46702944299383e-15	-10.1928122999043	-2.1
ENSG00000204138	PHACTR4	226823_at	0.103233240444991	1.87624140662046	0.2
ENSG00000204148	LINC00474	220660_at	0.718134260699712	0.468152481450713	0
ENSG00000204152	TIMM23B	229428_at	0.00365761958032721	3.25211244484435	0.3
ENSG00000204160	ZDHHC18	212860_at	5.15779633215048e-06	5.1625661947719	0.3
ENSG00000204161	TMEM273	228372_at	4.92612467054092e-22	-13.6088646990437	-2.4
ENSG00000204173	LRRC37A5P	1569839_s_at	0.777597601589134	-0.370204360213097	0
ENSG00000204175	GPRIN2	1554541_a_at	5.31089255285763e-08	-6.28310562025431	-0.8
ENSG00000204177	BMS1P1	239151_at	0.129095751575192	-1.7571884891293	-0.2
ENSG00000204178	MACO1	241364_at	3.39692808134382e-06	-5.26952202754383	-0.5
ENSG00000204179	PTPN20	215172_at	0.00154299381079176	3.54111128076973	0.4
ENSG00000204186	ZDBF2	228749_at	0.871121180813175	-0.218106478788159	0
ENSG00000204193	TXNDC8	1564386_at	0.690070416159272	0.514841382431571	0
ENSG00000204195	AWAT1	1560507_at	0.555428632594088	-0.738230687895298	0
ENSG00000204209	DAXX	201763_s_at	0.00257471608999387	3.37201903219998	0.2
ENSG00000204217	BMPR2	225144_at	1.00980356426011e-10	-7.71855008953769	-1
ENSG00000204219	TCEA3	226388_at	0.00253496164109311	-3.37746926834786	-0.5
ENSG00000204227	RING1	35685_at	0.032384567106183	-2.4215037573403	-0.1
ENSG00000204228	HSD17B8	213540_at	0.511517257932805	-0.815428610956584	-0.1
ENSG00000204231	RXRB	209148_at	0.0485071241153724	-2.24319703004689	-0.1
ENSG00000204237	OXLD1	50374_at	1.3774113888928e-09	7.13123934702447	0.6
ENSG00000204241	LINC02731	238872_at	0.32709252554146	1.17552223142696	0
ENSG00000204248	COL11A2	216993_s_at	6.75397699003566e-05	4.47437647279869	0.3
ENSG00000204250	LINC00587	1563260_at	0.056937609873191	2.16987602909696	0.1
ENSG00000204252	HLA-DOA	226878_at	1.53215650415781e-10	-7.6244984187325	-1.5
ENSG00000204256	BRD2	214911_s_at	0.00259004862357619	-3.36996850043051	-0.3
ENSG00000204257	HLA-DMA	217478_s_at	1.05131952189671e-11	-8.2234345535462	-1.6
ENSG00000204261	PSMB8-AS1	1555852_at	3.18620428626529e-12	-8.48776175708204	-1.4
ENSG00000204262	COL5A2	221729_at	7.9489806617289e-19	11.8879622850323	2.5
ENSG00000204264	PSMB8	209040_s_at	0.143037860563121	-1.69876574944416	-0.2
ENSG00000204267	TAP2	225973_at	0.616671699109221	-0.635773675859214	-0.1
ENSG00000204271	SPIN3	1555883_s_at	0.405618593507965	1.01386056884084	0.1
ENSG00000204272	NBDY	225029_at	0.540383659992241	0.765154903164587	0.1
ENSG00000204278	TMEM235	1564040_a_at	0.0892017894251167	1.95132131179119	0.1
ENSG00000204287	HLA-DRA	208894_at	8.58014118328837e-07	-5.61257001181867	-1.1
ENSG00000204290	BTNL2	221457_s_at	0.0326779398956289	2.41735352989682	0.1
ENSG00000204291	COL15A1	203477_at	0.00194779730068746	3.46473200271472	1
ENSG00000204296	TSBP1	207523_at	0.890981568719473	0.185595800775062	0
ENSG00000204300	TMEM225	244460_at	0.168192827245988	-1.60689985146348	-0.1
ENSG00000204301	NOTCH4	205247_at	2.97837949780327e-19	-12.1167377068156	-1.5
ENSG00000204304	PBX2	202876_s_at	3.7629808697867e-08	-6.36397157867904	-0.5
ENSG00000204305	AGER	210081_at	2.4447183339938e-43	-28.5607377290983	-5.7
ENSG00000204310	AGPAT1	32836_at	0.603271932218284	0.658551312155549	0.1
ENSG00000204311	PJVK	235365_at	0.00125394421531004	-3.60766843983133	-0.3
ENSG00000204314	PRRT1	229890_at	0.000115201053404369	-4.32286690066533	-0.3
ENSG00000204315	FKBPL	219187_at	3.11779986499613e-08	6.409157167568	0.6
ENSG00000204323	SMIM5	229740_at	0.340790210619444	1.14457791450927	0.2
ENSG00000204335	SP5	235845_at	0.297290139406303	1.24357602964935	0.2
ENSG00000204344	STK19	243719_at	0.0117307067283652	-2.8318414464514	-0.1
ENSG00000204347	BTBD17	230445_at	0.60074015950937	0.662545395056996	0
ENSG00000204348	DXO	38157_at	0.274505211189406	-1.29890685001456	-0.1
ENSG00000204351	SKIV2L	203727_at	1.02744032405819e-05	4.98396096998591	0.4
ENSG00000204356	NELFE	209219_at	0.000618479398026451	3.82945095449786	0.3
ENSG00000204366	ZBTB12	233843_at	0.744551085585542	-0.424734051784535	0
ENSG00000204370	SDHD	202026_at	0.929235434315049	0.122315220754171	0
ENSG00000204371	EHMT2	202326_at	3.37762727593548e-10	7.44726351383877	0.7
ENSG00000204380	PKP4-AS1	1563120_at	0.000247826676823243	4.1020892852945	0.5
ENSG00000204381	LAYN	228080_at	0.901823749415377	0.167768511924361	0
ENSG00000204385	SLC44A4	205597_at	0.235558801127135	-1.39996873409329	-0.4
ENSG00000204386	NEU1	208926_at	0.0224790303328148	2.5746100207925	0.3
ENSG00000204388	HSPA1B	202581_at	0.591092126429835	-0.678292686200393	-0.2
ENSG00000204389	HSPA1A	200799_at	0.000328854017240201	-4.01933749923934	-0.8
ENSG00000204390	HSPA1L	210189_at	9.67837381801304e-08	-6.14127755037087	-0.4
ENSG00000204392	LSM2	209449_at	2.85882234573159e-08	6.42958668525338	0.6
ENSG00000204394	VARS1	201797_s_at	9.25166294445372e-14	9.27361881190613	1.3
ENSG00000204396	VWA7	221301_at	0.263280438617109	-1.32779414363298	-0.1
ENSG00000204397	CARD16	1552701_a_at	6.29621571088595e-21	-13.0073066030836	-1.9
ENSG00000204398		1557404_at	0.200180131357641	-1.50291279552952	-0.1
ENSG00000204403	CASP12	1564736_a_at	3.36621643194232e-07	-5.84158578966484	-0.3
ENSG00000204406	MBD5	220195_at	0.157089239208538	1.64595129045081	0.2
ENSG00000204420	MPIG6B	221342_at	0.201959525467512	-1.49740273439499	-0.1
ENSG00000204421	LY6G6C	207114_at	0.00236007128054767	3.40137702025118	0.4
ENSG00000204427	ABHD16A	230221_at	0.593196967742642	0.675208185103579	0
ENSG00000204428	LY6G5C	219860_at	7.7120747919286e-08	-6.19483023005282	-0.5
ENSG00000204434	POTEKP	210926_at	0.428942539548728	0.96863628223588	0.1
ENSG00000204438	GPANK1	225472_at	0.480081917617804	-0.873427243145737	-0.1
ENSG00000204439	C6orf47	204968_at	0.142156038028365	1.70219273769134	0.1
ENSG00000204442	FAM155A	214825_at	0.447897205838324	-0.933849959795789	-0.1
ENSG00000204444	APOM	214910_s_at	0.917841247747703	-0.140748303924367	0
ENSG00000204460	LINC01854	1560750_at	0.0116983656824304	2.83283740235373	0.1
ENSG00000204463	BAG6	213318_s_at	0.0022555863916755	3.41622748040104	0.3
ENSG00000204469	PRRC2A	214201_x_at	6.38153046279112e-05	4.49033912086978	0.3
ENSG00000204472	AIF1	209901_x_at	3.65627516346131e-12	-8.4566129901866	-1.4
ENSG00000204475	NCR3	210763_x_at	0.00209275149127514	-3.44113428207672	-0.1
ENSG00000204482	LST1	214574_x_at	2.05553116144712e-19	-12.2006741889427	-2
ENSG00000204498	NFKBIL1	209973_at	0.0228327411339467	2.56797930048165	0.2
ENSG00000204514	ZNF814	1557248_at	2.86089805370739e-05	-4.71026861263738	-0.2
ENSG00000204516	MICB	206247_at	0.237922896885201	-1.39327476263434	-0.2
ENSG00000204519	ZNF551	211721_s_at	0.000747546946106685	3.77080232331692	0.5
ENSG00000204520	MICA	205904_at	0.0188065233325093	-2.6467249814819	-0.3
ENSG00000204528	PSORS1C3	238997_at	0.567940786135559	0.717171062376974	0
ENSG00000204536	CCHCR1	209698_at	1.47062615631315e-10	7.6337775089179	0.5
ENSG00000204538	PSORS1C2	220635_at	0.0666644764598403	2.09470676402668	0.1
ENSG00000204539	CDSN	206193_s_at	0.0849342287307745	1.97661569599109	0.2
ENSG00000204540	PSORS1C1	220362_at	0.980493517715874	0.034425314948113	0
ENSG00000204542	C6orf15	221100_at	0.0108576485997751	2.86057863515109	0.4
ENSG00000204547	DEFB122	1562167_a_at	0.946030689494958	0.0938446743646381	0
ENSG00000204548	DEFB121	234007_at	0.296745680852784	1.24510334648644	0
